Brand,ProductType,Collection,ShadeName,ShadeCode,ProductURL,SwatchImageURL,ApproxHex
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Company Red,CNDSCR,https://www.jklondon.com/products/cnd-shellac-company-red-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/cnd-shellac-company-red.jpg?v=1726239824,#8C1A36
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Magenta Mischief,CNDSMMIS,https://www.jklondon.com/products/cnd-shellac-magenta-mischief-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/MagentaMischief.jpg?v=1656509391,#74385E
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Berry Boudoir,CNDSBBOU,https://www.jklondon.com/products/cnd-shellac-berry-boudoir-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/BerryBoudoir_01bd0017-e3f8-4f27-bbc9-8cedcdd949c3.jpg?v=1726238373,#5D3A4A
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Cuppa Joe,CNDSCJ,https://www.jklondon.com/products/cnd-shellac-cuppa-joe-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/CUPPA-JOE.jpg?v=1726239969,#3F2622
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Signature Lipstick,CNDSSIGL,https://www.jklondon.com/products/cnd-shellac-signature-lipstick-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/files/cnd-shellac-7-3ml-signature-lipstick.jpg?v=1689930007,#511F2F
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Asphalt,CNDSASP,https://www.jklondon.com/products/cnd-shellac-asphalt-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/Asphalt_5faf9a53-3c8e-46e3-a90f-4c7eb25e6aca.jpg?v=1726235260,#3F3C37
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Ecstasy,CNDSECS,https://www.jklondon.com/products/cnd-shellac-ecstasy-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/Ecstasy.jpg?v=1726240423,#9F2943
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Pink Pursuit,CNDSPPURS,https://www.jklondon.com/products/cnd-shellac-pink-pursuit-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/PinkPursuit.jpg?v=1656590009,#9D7374
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Spike,CNDSSPK,https://www.jklondon.com/products/cnd-shellac-spike-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/spike-shellac.jpg?v=1630417363,#3C1520
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Decadence,CNDSDEC15,https://www.jklondon.com/products/cnd-shellac-decadence-15ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/Decedance15ml.jpg?v=1726240071,#58303B
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Wooded Bliss,CNDSWB,https://www.jklondon.com/products/cnd-shellac-wooded-bliss-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/wooded-bliss_1621c8d0-1992-4183-809b-afa06d1cf0bc.jpg?v=1646848321,#6D3D45
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Crimson Sash,CNDSCSA,https://www.jklondon.com/products/cnd-shellac-crimson-sash-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/CrimsonSash.jpg?v=1726239934,#573036
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Coquette,CNDSCOQ,https://www.jklondon.com/products/cnd-shellac-coquette-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/COQUETTE_1b500059-b100-4c24-af58-7cba6d43fa79.jpg?v=1726239839,#977D91
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Untitled Bronze,CNDSUBRO,https://www.jklondon.com/products/cnd-shellac-untitled-bronze-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/UntitledBronze.jpg?v=1656591749,#7D4D4E
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Denim Patch,CNDSDPA,https://www.jklondon.com/products/cnd-shellac-denim-patch-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/DenimPatch.jpg?v=1726240095,#4C505A
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Uncovered,CNDSUNCOV,https://www.jklondon.com/products/cnd-shellac-uncovered-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/Uncovered.jpg?v=1656591642,#99827D
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Baby Smile,CNDSBSM,https://www.jklondon.com/products/cnd-shellac-baby-smile-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/BABY-SMILE.jpg?v=1726237881,#9E7B71
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Pointe Blanc,CNDSPB,https://www.jklondon.com/products/cnd-shellac-pointe-blanc-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/pointe-blanc.jpg?v=1656590056,#A59B9D
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Plum Paisley,CNDSPPAI,https://www.jklondon.com/products/cnd-shellac-plum-paisley-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/PlumPaisley.jpg?v=1656590035,#33252A
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Unmasked,CNDSUNMAS,https://www.jklondon.com/products/cnd-shellac-unmasked-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/Unmasked.jpg?v=1656591728,#9B867F
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Boheme,CNDSBOHE,https://www.jklondon.com/products/cnd-shellac-boheme-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/boheme_ce2a8c11-0ba5-45cf-8ce1-2d1671f4cb94.jpg?v=1726238568,#7D594C
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Unearthed,CNDSUNEAR,https://www.jklondon.com/products/cnd-shellac-unearthed-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/Unearthed.jpg?v=1656591661,#8D7D7B
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Lady Lilly,CNDSLLI,https://www.jklondon.com/products/cnd-shellac-lady-lilly-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/ladylilly.jpg?v=1656509178,#A9A7A3
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Petal Party,CNDSPP,https://www.jklondon.com/products/cnd-shellac-petal-party-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/files/cnd-shellac-7-3ml-petal-party_ca0c1537-4977-4e75-90f5-1faac3551ca4.jpg?v=1689928391,#806266
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Motley Blue,CNDSMBL,https://www.jklondon.com/products/cnd-shellac-motley-blue-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/files/CNDShellac-MotleyBlue7.3ml.jpg?v=1712758766,#425987
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Cityscape,CNDSCITY,https://www.jklondon.com/products/cnd-shellac-cityscape-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/Cityscape_d1872ece-9644-4b1c-bb0c-0ed9c49d0ae7.jpg?v=1726239776,#786A61
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Tango Passion,CNDSTPAS,https://www.jklondon.com/products/cnd-shellac-tango-passion-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/TangoPassion.jpg?v=1656591508,#633551
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Ripe Guava,CNDSRGUA,https://www.jklondon.com/products/cnd-shellac-ripe-guava-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/RipeGuava.jpg?v=1656590246,#792B37
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,In Lust,CNDSIL,https://www.jklondon.com/products/cnd-shellac-in-lust-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/files/cnd-shellac-7-3ml-in-lust_df792a21-4aae-4f40-9ff6-78682a7491c8.jpg?v=1689928347,#8E4A6A
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Happy Go Lucky,CNDSHGL,https://www.jklondon.com/products/cnd-shellac-happy-go-lucky-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/files/cnd-shellac-7-3ml-happy-go-lucky_abea04ac-9acb-434f-9b38-f8a575048989.jpg?v=1689928340,#83445D
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Serene Green (no box),CNDSSGNB,https://www.jklondon.com/products/cnd-shellac-serene-green-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/SereneGreen.jpg?v=1656590980,#252B25
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Indigo Frock,CNDSIFR,https://www.jklondon.com/products/cnd-shellac-indigo-frock-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/IndigoFrock.jpg?v=1726241069,#373538
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Catch of the Day,CNDSCFTD,https://www.jklondon.com/products/cnd-shellac-catch-of-the-day-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/catchoftheday.jpg?v=1726239664,#AD654A
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Silver Chrome,CNDSSCH,https://www.jklondon.com/products/cnd-shellac-silver-chrome-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/SilverChrome.jpg?v=1656591060,#87827E
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Sparks Fly,CNDSSF,https://www.jklondon.com/products/cnd-shellac-sparks-fly-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/SparksFly.jpg?v=1656591280,#9E5758
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Wisteria Haze,CNDSWHA,https://www.jklondon.com/products/cnd-shellac-wisteria-haze-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/WisteriaHaze.jpg?v=1656592118,#4F4F78
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Blue Moon,CNDSBMOO,https://www.jklondon.com/products/cnd-shellac-blue-moon-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/BLUE-MOON.jpg?v=1726238506,#122659
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Cap and Gown,CNDSCAG,https://www.jklondon.com/products/cnd-shellac-cap-and-gown-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/CAP-AND-GOWN.jpg?v=1726238896,#444130
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Gala Girl,CNDSGG,https://www.jklondon.com/products/cnd-shellac-gala-girl-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/galagirl.jpg?v=1656508599,#A08883
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Salmon Run,CNDSSR,https://www.jklondon.com/products/cnd-shellac-salmon-run-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/SalmonRun.jpg?v=1656590834,#A4695E
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Mulberry Tart,CNDSMT,https://www.jklondon.com/products/cnd-shellac-mulberry-tart-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/files/cnd-shellac-7-3ml-mulberry-tart_3dbe8f42-e2c5-4cb8-8b03-fb888f1d0543.jpg?v=1689928384,#493943
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Books and Beaujolais,CNDSBAB,https://www.jklondon.com/products/cnd-shellac-books-and-beaujolais-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/books-beaujalois.jpg?v=1726238603,#772E2F
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Whisper,CNDWPER,https://www.jklondon.com/products/cnd-shellac-whisper-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/whisper.jpg?v=1656591995,#52565C
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Grace,CNDSGRCE,https://www.jklondon.com/products/cnd-shellac-grace-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/grace.jpg?v=1656508714,#4E3F3C
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Be Demure,CNDSBD,https://www.jklondon.com/products/cnd-shellac-be-demure-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/BeDemure.jpg?v=1726238258,#A68189
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Dark Diamonds,CNDSDDI,https://www.jklondon.com/products/cnd-shellac-dark-diamonds-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/DarkDiamonds.jpg?v=1726240033,#45433F
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Lobster Roll,CNDSLROLL15,https://www.jklondon.com/products/cnd-shellac-lobster-roll-15ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/lobsterroll15ml.jpg?v=1658309366,#88323B
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Kiss of Fire,CNDSKOF,https://www.jklondon.com/products/cnd-shellac-kiss-of-fire-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/KISS-OF-FIRE.jpg?v=1656509145,#8D243D
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Forever Yours,CNDSFYO,https://www.jklondon.com/products/cnd-shellac-forever-yours-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/FOREVER-YOURS.jpg?v=1726240706,#B17B80
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Toffee Talk,CNDSTT,https://www.jklondon.com/products/cnd-shellac-toffee-talk-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/files/cnd-shellac-7-3ml-toffee-talk_2a904546-c9a8-4efe-a737-d89c577f9fec.jpg?v=1689928418,#59403B
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Gold VIP Status,CNDSGVS,https://www.jklondon.com/products/cnd-shellac-gold-vip-status-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/GoldVIPStatus.jpg?v=1656508674,#A6A197
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Clay Canyon,CNDSCCA,https://www.jklondon.com/products/cnd-shellac-clay-canyon-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/ClayCanyon.jpg?v=1726239797,#8D5850
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Psychedelic,CNDSPSY,https://www.jklondon.com/products/cnd-shellac-psychedelic-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/PSYCHEDELIC_ecd4c8bb-3945-411b-b96e-9bd11d3ecd83.jpg?v=1656590157,#823F5A
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Nordic Lights,CNDSNLIG,https://www.jklondon.com/products/cnd-shellac-nordic-lights-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/NordicLights.jpg?v=1656589733,#533653
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Tundra,CNDSTUN,https://www.jklondon.com/products/cnd-shellac-tundra-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/Tundra_2e3e3526-153a-4699-8cc0-98870870059b.jpg?v=1656591610,#846475
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Smile Maker,CNDSSM,https://www.jklondon.com/products/cnd-shellac-smile-maker-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/smile-maker.jpg?v=1646848104,#A59B79
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Field Fox,CNDSFFO15,https://www.jklondon.com/products/cnd-shellac-field-fox-15ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/FieldFox15ml.jpg?v=1726240619,#7D686B
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Mauve Maverick,CNDSMMA,https://www.jklondon.com/products/cnd-shellac-mauve-maverick-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/Mauvemaverick.jpg?v=1656589553,#997384
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Keep An Opal Mind,CNDSKAOM,https://www.jklondon.com/products/cnd-shellac-keep-an-opal-mind-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/files/CNDShellac-KeepAnOpalMind7.3ml.jpg?v=1712758575,#A3A09B
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Rooftop Hop,CNDSRH,https://www.jklondon.com/products/cnd-shellac-rooftop-hop-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/RooftopHop.jpg?v=1656680456,#7F2066
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,How Merlot,CNDSHM,https://www.jklondon.com/products/cnd-shellac-how-merlot-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/how-merlot.jpg?v=1726240983,#652740
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Fragrant Freesia,CNDSFFR,https://www.jklondon.com/products/cnd-shellac-fragrant-freesia-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/FragrantFreesia.jpg?v=1726240740,#916E77
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Vivant,CNDSVANT,https://www.jklondon.com/products/cnd-shellac-vivant-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/vivant.jpg?v=1656591921,#5F2542
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Maple Leaves,CNDSML,https://www.jklondon.com/products/cnd-shellac-maple-leaves-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/files/cnd-shellac-7-3ml-maple-leaves.jpg?v=1689928373,#773B32
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Flowerbed Folly,CNDSFFO,https://www.jklondon.com/products/cnd-shellac-flowerbed-folly-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/flowerbedfolly_4e8b6d04-6d65-4d3d-8b7d-942eba825f76.jpg?v=1726240690,#936C60
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Safety Pin,CNDSSPIN,https://www.jklondon.com/products/cnd-shellac-safety-pin-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/SafetyPin.jpg?v=1656590789,#86797A
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Radiant Chill,CNDSRCH,https://www.jklondon.com/products/cnd-shellac-radiant-chill-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/radiantchill.jpg?v=1656590196,#73635E
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Iced Cappuccino,CNDSICAP,https://www.jklondon.com/products/cnd-shellac-iced-cappuccino-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/IcedCapp.jpg?v=1726241046,#755951
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Lilac Longing,CNDSLLO,https://www.jklondon.com/products/cnd-shellac-lilac-longing-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/LilacLonging.jpg?v=1656509270,#78647A
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Brazen,CNDSBRAZ,https://www.jklondon.com/products/cnd-shellac-brazen-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/brazen.jpg?v=1726238691,#683252
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Art Basil,CNDSAB,https://www.jklondon.com/products/cnd-shellac-art-basil-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/ArtBasil.jpg?v=1726235238,#16664F
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Cerulean Sea,CNDSCSEA,https://www.jklondon.com/products/cnd-shellac-cerulean-sea-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/CeruleanSea.jpg?v=1726239697,#256977
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Alluring Amethyst,CNDSAA,https://www.jklondon.com/products/cnd-shellac-alluring-amethyst-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/AlluringAmethyst.jpg?v=1726235096,#6E5F74
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Brick Knit,CNDSBKN,https://www.jklondon.com/products/cnd-shellac-brick-knit-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/BrickKnit.jpg?v=1726238710,#622F2A
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Video Violet,CNDSVVIOLET,https://www.jklondon.com/products/cnd-shellac-video-violet-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/VideoViolet.jpg?v=1656591885,#403462
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Quartz Correct,CNDSQCO,https://www.jklondon.com/products/cnd-shellac-quartz-correct-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/files/CNDShellac-QuartzCorrect7.3ml.jpg?v=1712759001,#B0938F
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Silver VIP Status,CNDSSVS,https://www.jklondon.com/products/cnd-shellac-silver-vip-status-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/SilverVIPStatus.jpg?v=1656591081,#A4A19B
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Phantom,CNDSPTOM,https://www.jklondon.com/products/cnd-shellac-phantom-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/phantom.jpg?v=1656589916,#3E3232
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Drama Queen,CNDSDQ,https://www.jklondon.com/products/cnd-shellac-drama-queen-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/drama-queen.jpg?v=1726240252,#603352
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Rock Royalty,CNDSRROY,https://www.jklondon.com/products/cnd-shellac-rock-royalty-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/RockRoyalty.jpg?v=1656590264,#362C30
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Satin Sheets,CNDSSSH,https://www.jklondon.com/products/cnd-shellac-satin-sheets-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/satinsheets.jpg?v=1656590899,#732838
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Be Demure,CNDSBD15,https://www.jklondon.com/products/cnd-shellac-be-demure-15ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/BeDemure15ml.jpg?v=1726238235,#A57E8A
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Gypsy,CNDSGYP,https://www.jklondon.com/products/cnd-shellac-gypsy-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/GYPSY.jpg?v=1726240762,#AD6831
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Silhouette,CNDSSILH,https://www.jklondon.com/products/cnd-shellac-silhouette-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/silhouette.jpg?v=1656591036,#4C4949
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Mother Of Pearl,CNDSMOP,https://www.jklondon.com/products/cnd-shellac-mother-of-pearl-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/MothrofPrl.jpg?v=1656589633,#A59C8F
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Jelly Bracelet,CNDSJBR,https://www.jklondon.com/products/cnd-shellac-jelly-bracelet-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/JellyBracelet.jpg?v=1726241146,#9D453E
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Soulmate,CNDSSOUL,https://www.jklondon.com/products/cnd-shellac-soulmate-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/SOULMATE_9d881f45-53b2-488d-b4b8-56ea6bf6c90d.jpg?v=1656591256,#895346
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,All The Rage,CNDSATR,https://www.jklondon.com/products/cnd-shellac-all-the-rage-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/files/CNDShellac-AllTheRage7.3ml.jpg?v=1712759085,#91467A
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,It's Now Oar Never,CNDSINON,https://www.jklondon.com/products/cnd-shellac-its-now-oar-never-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/files/CNDShellac-It_sNowOarNever7.3ml.jpg?v=1726241112,#815C85
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Glacial Mist,CNDSGMI,https://www.jklondon.com/products/cnd-shellac-glacial-mist-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/GlacialMist.jpg?v=1656508653,#597C81
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Secret Diary,CNDSSDIA,https://www.jklondon.com/products/cnd-shellac-secret-diary-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/SECRET-DIARY.jpg?v=1656590944,#602542
CND,Shellac,link-1_View all CND Shellac_https://www.jklondon.com/collections/cnd-shellac,Mover & Shaker,CNDSMS,https://www.jklondon.com/products/cnd-shellac-mover-shaker-7-3ml,https://cdn.shopify.com/s/files/1/0352/6256/2348/products/mover-shaker.jpg?v=1646847887,#AC9B93
